at,userName,appVersion,score,content,services,app_performance,registration_verification
2025-12-01 8:15:42,Jekky,4.14.0,1,selalu log out akun terus,,-1,-1
2025-12-01 8:09:31,ali mustaqfirin,4.14.0,1,"keseringan di update mulu,,sampe lupa sandi ga bisa masuk,,mau berobat,,tolong jangan keseringan di update pak ,,jadi masuk lagi kalau mau pake berobat🤦",,,-1
2025-12-01 7:59:01,Achie Ceka,4.14.0,5,mantap,,,
2025-12-01 7:53:07,widiya arkan,4.14.0,5,"sangat2 membantu,terima kasih",,,
2025-12-01 7:53:01,Rian Sanjaya,4.14.0,5,mantap,,,
2025-12-01 7:48:13,SUPER CANDY (MAKIMA SAN),,5,"mantap, thx aplikasi memudahkan pengguna",1,,
2025-12-01 7:40:04,Channel R.N,4.14.0,1,"saya sudah terdaftar dan sering mengunakan aplikasi ini. eh di hari ini saya pakai, ntah mengapa pas masukdi beritahukan kataya saya belum terdaftar. saya masuk berkali2 tetapi hasilnya seperti yang tadi. tolong di respon dan di perbaiki aplikasi ini",,-1,-1
2025-12-01 7:33:26,Nuriah Jannah,4.14.0,3,jelek aplikasi nya,,,
2025-12-01 7:32:34,Anggraini Anggraini,4.14.0,2,"susah banget mau login lagi, lupa sandi pas mau ngirim otp ke SMS nggak dikirim-kirim gimana sih, udah coba berkali-kali lagi",,,-1
2025-12-01 7:25:06,Hari Purnama,4.14.0,2,"NGIRIM KODE OTP HARUS BERJAM"" GK TAU DARURAT",,,-1
2025-12-01 7:23:57,akira reita,,1,ko bisa ratingnya 4.4 apk bobrok gini.. ga bisa daftar langsung hari H. emang kalo sakit bisa di rencanakan H-1 ?,-1,,
2025-12-01 7:13:22,Loudy Mukuan,4.14.0,5,sangat puas,,,
2025-12-01 7:12:18,Adhit Dsonc,4.14.0,5,sangat membantu,,,
2025-12-01 7:07:32,Irfan Febriansyah,4.14.0,5,Alhamdullilah membantu untuk segala hal yg bersifat darurat,1,,
2025-12-01 7:03:42,Eddy Sugistiono,4.14.0,5,pengalaman saya dengan BPJS sangat membantu banget,1,,
2025-12-01 7:02:27,Irfan Ruspandi,,1,Bagus,,,
2025-12-01 7:01:46,Opie Noviyanti,4.14.0,1,"perifikasi wajahnya sangat susah apaalgi untuk pasien struk,di suruh senyum sedangkan psien struk susah senyum..maaf jd aku kasih bintang 1dulu",,,-1
2025-12-01 6:55:40,Rachmad Hidayat,4.14.0,5,sangat mudah digunakan dan membantu kita untuk urusan kesehatan. terimakasih,1,,
2025-12-01 6:54:39,Sep Norit22,4.14.0,5,ok lah...,,,
2025-12-01 6:48:35,Risky Romadhan,4.14.0,2,"kenapa tidak bisa daftar online, selalu stuck loading di pilihan untuk setuju",-1,-1,
2025-12-01 6:40:57,Dede Davin,4.14.0,5,sangat membantu🙏🏼🙏🏼,1,,
2025-12-01 6:39:00,Mad Sarofudin,4.14.0,2,"selalu merepotkan ganti faskes harus menunggu 3 bulan setelah aktif harus menunggu bulan depan kalau kita lagi ngurusin orang tua atau pindahan apa nggak repot,, bisa mati dulu kita nunggu aktifnya kartu memang selalu merepotkan",-1,,
2025-12-01 6:34:20,Maria Sofiana Flora Ratulolos,,5,sangaaaat membantu trimakasih,1,,
2025-12-01 6:32:44,Septian Bassanya,4.14.0,1,pin salah terus padahal sudah benar coba reset pin verifikasi email sampai krom 2 kali selama 1 jam lebih tidak masuk ke email,,,-1
2025-12-01 6:15:34,Engkus Yeh,,5,mantep,,,
2025-12-01 6:07:19,May Sari,4.14.0,1,aplikasi yg mempersulit login.klo rasa belum siap pake sistem online lebih baik di tutup saja sistem online.klo benar siap tolong di permudah,,,-1
2025-12-01 6:04:42,Khoirul Karomi,4.14.0,1,cuman lupa sandi aja butuh pulsa sama daftar juga butuh pulsa biar keluar SMS klo berobat jangan tanggung kasih liba 5 biji kgk kasih 10 kemarin tuh obat apa takut rugii hah ngaco heyy di baca ini kan dari pemerintah,-1,,-1
2025-12-01 5:59:19,Nina Putri Anti,4.14.0,1,"bosss,gimana sih, selalu log out otomatis,mau log in g bisa²,mau daftarin ibu buat kontrol g bisa, diperbaiki donk,jangan mau duitnya doang,",-1,-1,-1
2025-12-01 5:58:59,Aghna Muslimah,4.13.1,5,"bagus,wlpun smpt gagal untuk perubahan faskesnya.tp Alhamdulillah bisa mngkin krna kendala di hp atau jaringan",1,,
2025-12-01 5:55:47,Foot Marko,4.14.0,5,terimakasih kasih jkn semoga bermanfaat bagi semua orang,1,,
2025-12-01 5:54:34,Fransiskus x. Kefi,4.14.0,5,sangant membantu,1,,
2025-12-01 5:35:00,Abi Fian,4.14.0,5,sangat membantu,1,,
2025-12-01 5:21:43,Aed Kunaedi,4.14.0,5,makin keren,,,
2025-12-01 5:20:19,SURONO BUDI WIBOWO,,5,mempermudah layanan,1,,
2025-12-01 5:15:40,Farel Wahyuono,,5,good,,,
2025-12-01 5:14:13,Fajar Ariandi,4.14.0,2,"Setelah update habis daftar ke faskes pertama ko malah tidak bisa di screenshot padahal daftarkan untuk ortu yg domisili terpisah dengan kami, padahal sebelum update masih bisa screenshot",-1,-1,
2025-12-01 5:07:19,erwan setiawan,4.14.0,5,ok,,,
2025-12-01 5:05:30,Abi Ramana,4.14.0,5,good apps,,,
2025-12-01 3:50:18,Abu Yusuf Al Jawas,4.14.0,1,hari ini kenap ini app setiap kali mau login Eror terus,,-1,-1
2025-12-01 3:45:47,Silvia Firdayanti,4.14.0,1,"sering banget gangguan buat masuk aplikasi, gabisa terus padahal sinyal bagus, coba di hp lain sama aja gangguan terus , tolong diperbaiki agar tidak menyusahkan saat mau daftar online",-1,-1,
2025-12-01 3:19:40,Firda Shaferelia,4.14.0,4,"Setelah diupdate kenapa sering banget eror ya, dan tiba² logout sendiri.",,-1,-1
2025-12-01 3:04:13,Ferdy Setiawan,4.14.0,1,"ini jkn lg kenapa dah? masa udah lewat dari jam pemeliharan sistem masih gk bisa dibuka? udah di update malah logut otomatis, pas daftar malah coba lagi. coba buka di perangkat lain tetep sama aja. jadi apa yang dipelihara sistem kalo sistemnya aja masih aneh. sinyal oke malah gak bisa",-1,-1,
2025-12-01 2:54:52,Husen Bpn,4.14.0,1,kenapa JKN mobile dari kemarin tidak bisa digunakan. padahal istri saya besok pagi harus kontrol dan daftar antrian online di apk.,-1,-1,
2025-12-01 2:33:58,Bagas Rinekso,,1,"udah tau nomer ktp panjang masih aja di suruh nulis buat login, come on jgn persulit pengguna dg selalu login, saya sudah login tapi tiba-tiba ke logout dan harus mencari nomer ktp buat login…",,-1,-1
2025-12-01 2:24:33,Raden Rizal,4.14.0,1,"Setiap tanggal 1 selalu terkena bug ya aplikasinya, pas mau daftar online. jangan paksa sesuatu hal yang sekiranya mempersulit warga indonesia yang mau sehat !!!",-1,-1,
2025-12-01 2:19:06,Teguh Imanto,4.14.0,1,"logout sendiri, mau login susah. menghambat sangat...",,-1,-1
2025-12-01 2:11:32,Peggy Adlin,4.12.0,1,aplikasi eror Mulu gak bermutu banget mau digunain aja susah ribet,,-1,
2025-12-01 2:05:11,Muhammad Fajrul Islam,4.14.0,1,"login aja susah amat, anak gua mau berobat woiiii gua bayar ini dari potong gaji buset dah perbaikin lagi server lu",-1,-1,
2025-12-01 1:55:29,Amirul Minin,4.14.0,1,kenapa malam ini tidak bisa di akses ya mau log in kok susah terus muncul tulisn permintaan anda belum dapat di proses tunggu beberapa saat lagi... gitu terus,,-1,-1
2025-12-01 1:38:35,Yayan Riyani,4.14.0,1,"selalu keluar sendiri dari aplikasi giliran masuk susah gk bisa, dengan alasan sandi salah nmr nik jg salah...!! parah parah...!!!",,-1,-1
2025-12-01 1:23:29,Yopani Saputri,4.14.0,5,sangat membantu,1,,
2025-12-01 1:01:01,Celuler Finmart,4.14.0,1,"Kenapa aplikasinya tidak bisa d buka selalu saja muncul notif aplikasi tidak bisa berjalan secara emulator mohon solusinya. aplikasi apan prcm ada aplikasi bpjs tp sllu eror,,, bikin susah",,-1,
2025-12-01 0:46:04,Dinda Sofia,,5,sangat membantu,1,,
2025-12-01 0:27:50,Elin Merlin,,1,"saya lupa kata sandi,di suruh lewat email knp g ada email yg masuk,udh berulang ulang kali tp tetap j g ada masuk kode nya…",,,-1
2025-12-01 0:20:33,Amin Mustofa,4.14.0,1,"aplikasi sering error gak bisa masuk, aplikasi nggak jelas... kenapa aplikasi pemerintah kebanyakan nggak jelasnya sih",,-1,
2025-12-01 0:05:05,Renalvio Diratama,4.14.0,1,"gausah byk penjelasan, intinya ""RIBET""",,,
2025-11-30 23:57:16,Nazril Adi,4.14.0,1,sering eror sendiri,,-1,
2025-11-30 23:52:48,Danang Aji,4.14.0,1,bermasalah login,,-1,-1
2025-11-30 23:34:41,NUR FAIZAH KHAFI,4.14.0,1,saya pakai apk ini kemaren sudah terdaftar kenapa sekarang tidak ? mau masuk lagi tidak bisa? padahal sudah dipotong gaji,,-1,-1
2025-11-30 23:24:36,setiaa Permana,4.14.0,5,bagus,,,
2025-11-30 23:19:04,Dwi Ayyuu,4.14.0,3,mau login kok gak bisa bisa muncul tulisan permintaan ada saat ini tidak dapat di proses silahkan coba lagi terus…,,-1,-1
2025-11-30 23:16:36,Esa Nuriana,4.14.0,1,"dah lah males, software pemerintahan g ada yang bener.",,,
2025-11-30 23:00:57,luqman schastro,4.14.0,1,"mau booking antrian gak bisa, kenapa ini?",-1,-1,
2025-11-30 23:00:38,Farras Ardiansyah,4.14.0,1,aplikasinya tolong dibenahi,,,
2025-11-30 23:00:16,Dwi Nugraha,,1,mau cek aplikasi giliran login salah pasword pake cara lupa sandi tp tidak dapat di proses terus padahal sinyal bagus email terdaftar apk yg mempersulit ini mah,,,-1
2025-11-30 22:51:02,Raj Davindra,,1,"gimana ini orang mau daftar online, gabisa dari tadi",-1,-1,
2025-11-30 22:39:04,kharisma nur,4.14.0,1,"parah bgt server nya, sering down, buat login aja susah, najis bgt",,-1,
2025-11-30 22:38:58,Heri Himawan,4.14.0,1,"saat mau digunakan ""permintaan anda belum dapat di proses,silahkan mencoba beberapa saat lagi. [1].Mohon maaf atas ketidaknyamanan Anda"" gini banget ya aplikasinya...",,-1,
2025-11-30 22:32:25,Reza Pohan,4.14.0,2,"login tidak bisa padahal NIK sudah betul, pasword juga sudah betul. tapi kenapa tidak bisa login…",,-1,-1
2025-11-30 22:30:46,Donny Prayogo,4.14.0,1,tidak bisa login sama sekali,,-1,-1
2025-11-30 22:27:16,Rizal Maulana,4.14.0,1,aplikasi nya tambah eror aja percuma di update lah jujur saya kecewa dengan hal ini,,-1,
2025-11-30 22:24:43,Junia Purnama sari,,2,"sering banget ya eror sekarang apk nya, sering minta update/ di perbarui, tapi kualitas masih di bawah standar",,-1,
2025-11-30 22:23:30,Ahmad Aidan,4.14.0,2,Abis di update malah gabisa masuk akun,,-1,-1
2025-11-30 22:15:14,Krisman Nainggolan,4.14.0,1,sangat sangat menyedihkan dan menyulitkan kami yg sudah lansia… daftar kontrol ke antiran online ke faskes tingkat lanjut selalu Error,-1,-1,
2025-11-30 22:14:59,Samsul Falah,4.14.0,1,APLIKASI PEMERINTAH KOK BOBROK GINI… HABIS UPDATE MALAH KELUAR MESTI LOGIN ULANG…,,-1,-1
2025-11-30 22:12:38,Zayden REAL,4.14.0,1,"Aplikasi lemot , padahal jaringan bagus",,-1,
2025-11-30 22:10:06,Haldi Prayuda Herdino,4.14.0,1,kenapa punya saya ngak bisa di buka,,-1,
2025-11-30 22:10:03,Harry Adhadi kesuma,4.14.0,1,"sering eror, apa kurang anggaran buat aplikasi nya ya sekelas lembaga negara",,-1,
2025-11-30 22:07:18,Jaka Kelana,,1,"kenapaaaaa.,...sudah 2minggu eror melulu gmn kami berobat",-1,-1,
2025-11-30 22:07:01,Susanty Susi,4.14.0,1,kasih rat 1 dululah.. susah bnget masuk_nya…,,-1,-1
2025-11-30 22:04:19,Ismail Marfian,4.14.0,1,Aplikasi sampah yg pernah dibuat pemerintah. Mau daftar aja susah banget. Coba lagi terus…,-1,-1,
2025-11-30 21:57:30,Bibit Rahayu Ayu Andira R Anugrah,4.14.0,1,kenapa aplikasinya sekarang susah buat di pakai ya.. di buat daftar ke faskes gak bisa-bisa.. padahal sudah di perbarui..??,-1,-1,
2025-11-30 21:45:31,Lita Siahaan,4.13.1,2,Bpjs sering bangat gangguan pada saat tanggal genting. pas mau bayar tagihan sering kali layanan sedang gangguan. menjijikkan sekelas BUMN kualitas begini.,-1,-1,
2025-11-30 21:39:26,Wahyudi,4.14.0,1,ga bisa login ga paham lagi deh sama aplikasi ini email nya sudah sesuai. nomor hp sudah sesuai. sidik jari udah didaftarin. login error terus segera diperbaiki deh. ini aplikasi buat kesehatan. jangan sampe masyarakat kesulitan buat hal hal yg kaya begini,,-1,-1
2025-11-30 21:27:37,Muhammad Arshaka,4.14.0,1,"he apk JKN nek g niat memadai gae APK g usah gawe APK, sering eror sering gangguan, prosese angel",,-1,
2025-11-30 21:18:15,Dhea Aulia,4.14.0,1,"udah beberapa kali login tapi masih aja ""permintaan anda belum dapat diproses"" padahal kata sandi dan nik juga udah bener semua,jaringan juga lancar,tolong dong dibenerin lagi!",,-1,-1
2025-11-30 21:17:11,IR Gaming Official,,3,"JKN mobile kalau update , jangan paksa keluar masukin lagi susah ke akun",,-1,-1
2025-11-30 21:11:04,Khabib Muhammad,4.14.0,5,maaf mobile jkn saya kok susah login ya saya sudah minta verifikasi buat login selalu gagal ya,,-1,-1
2025-11-30 21:10:24,SHOLIKHUL NI'AM,,1,"gabisa daftar, coba lagi terus",-1,-1,
2025-11-30 21:07:19,AGUS al Fatih,4.14.0,1,susah daftarnya,-1,,-1
2025-11-30 21:04:55,Lia desi,4.14.0,1,"astaqfirullah... huhhhh.!!!! kenapa sih,tiap hbs updet harus login ulang,bkin naik darah aja...login ggal terus sekali d cek d apk gak ada tagihan gak taunya kena denda",,-1,-1
2025-11-30 21:04:29,wayan murdika,4.14.0,1,"kenapa bisa keluar sendiri,, dan ketika login kembali terjadi eror eror berkali2, padahal no kk password serta chapta udah benar,",,-1,-1
2025-11-30 20:59:35,Sri Marwati,4.14.0,1,mau daftar aja captcha nya ngubah2 Mulu elaahhh,-1,-1,
2025-11-30 20:59:10,Mutia Az,4.14.0,3,"masa kuota banyak ,wifi lancar tapi di aplikasi aku lagi offline gimana sih araraneh semuanya",,-1,
2025-11-30 20:57:04,Arief cahyadi,4.14.0,1,saat daftar coba berapa saat lagi terus.. payah,-1,-1,
2025-11-30 20:47:18,Sarah Lestari,4.14.0,1,tidak bisa log in udah 1 bulan eror gangguan terus,,-1,-1
2025-11-30 20:43:58,Emailanyar Anyar,,1,"aplikasi busuk, mau daftar gk bisa, login gk bisa, tolong di perbaiki dong, urgent bos,",-1,-1,
2025-11-30 20:42:50,iling Bx,4.14.0,1,"aplikasi broken sering logout sendiri, harusnya cepat di perbaiki aplikasi layanan publik kok gini",,-1,
2025-11-30 20:38:10,Ringgo Haris,,1,"sering gangguan gak jelas,sering logout",,-1,
2025-11-30 20:32:50,Apriadi Syamsudin,4.14.0,1,kalo malam selalu gangguan..,,-1,
2025-11-30 20:28:33,Adesta Kurniawan,4.14.0,1,error tidak bisa login,,-1,-1
2025-11-30 20:17:13,kamaruddin poddai,4.14.0,1,selalu ada bug dan setiap update ... login pakai biometrik selalu tidak bisa,,-1,-1
2025-11-30 20:15:57,Kholifatunnikmah,4.14.0,1,"MAU BEROBAT SURUH DAFTAR ONLINE, TAPI APK NYA AJA JELEK BGT, GA BISA BUAT DAFTAR, SEBEL BGT",-1,-1,
2025-11-30 20:04:17,Alfonso Gabriel Sinaga,4.14.0,1,Aplikasi tidak berfungsi sama sekali. segala macam layanan tidak berjalan,,-1,
2025-11-30 20:01:58,Adi Sulaiman,4.14.0,1,aplikasi apa udah masuk log out otomastis. masuk lagi sulit... bikin emosi ini aplikasi..,,-1,-1
2025-11-30 19:51:49,Endra Utami,4.14.0,1,semakin kesini update masuk jkn mobile jadi susah apa yang praktis setalah di update malah gak bisa login gmana masuk kode nya aja cuma mutar2 kaya roda capta nya gak ada cuma muter2 bagaimana tolong di review lagi apk nya,,-1,-1
2025-11-30 19:30:20,Dwi Prayoga,,2,mau merubah data ada di jam jam tertentu,-1,,
2025-11-30 19:12:29,Selsa Nuraeni,4.14.0,1,ga bisa daftar log out terus kalo login kembali terus ke awal,,-1,-1
2025-11-30 19:09:17,Sri Sumarsini,4.14.0,1,kalo nyuruh update tolong dibikin user interface nya tetep stay login… kasian lansia yg kesulitan.,,-1,
2025-11-30 18:53:06,Haryadi Permana,4.14.0,5,sangat baik menurut saya layak untuk dipertahankan dan tidak ada iklan yg mengganggu,1,1,
2025-11-30 18:45:01,Nur Fahmi Fuad,4.14.0,1,APLIKASI DI REVIEW BALESANNYA CUMA MOHON MAAF DOANG TAPI PERBAIKANNYA LAMBAT BANGET..,,-1,
2025-11-30 18:25:38,Adi Donet,4.14.0,3,"Min, background nomor KTP sama jam online nya bisa di hilangkan tidak, karena bikin pusing",,,-1
2025-11-30 18:21:00,Firmansyah,4.14.0,1,"akun sudah terdaftar, pas pencet lupa sandi buat bsa benerin sandi, malah akun tidak ada…",,,-1
2025-11-30 18:16:57,Edi Kasdi,4.14.0,5,good,,,
2025-11-30 18:09:58,Ajang Vespa,,1,ga bisa masuk susah.🤦tolong dipermudah jangan dipersulit.,,-1,-1
2025-11-30 17:42:43,sugeng riski,4.13.1,1,ruwet bpjs sekarang faskes minggu tutup ada orang sakit di bawa ke igd katanya tidak parah orang lemes kayak gitu,-1,,
2025-11-30 16:58:01,Aslma Rsmrmi,4.14.0,5,sangat membantu sekali,,,
2025-11-30 16:54:31,KHARIBO GAMING,4.14.0,1,"mau login pun sulit no sudah di gunakan, ganti no baru pun sama saja tidak bisa login jga. jadeh🤦",,-1,-1
2025-11-30 16:47:25,Radja Algifari,,5,sangat membantu,,,
2025-11-30 16:25:55,mus lis,4.14.0,4,Krn bs dipakai untk liat riwayat penyakit,1,,
2025-11-30 16:22:45,opan johari,4.14.0,5,mantap,,,
2025-11-30 16:14:36,Ayu Komang,4.14.0,5,mudah bagi pemula,,,
2025-11-30 16:11:18,Ibnu Hasyim abdullah,4.14.0,5,sangat membantu mudah digunakan,,,
2025-11-30 16:07:20,Arman Kdi,,5,sangat membantu,,,
2025-11-30 15:58:16,Ramadhani Tanjung,4.14.0,1,verifikasi wajah makin ribet.,,,-1
2025-11-30 15:54:17,Rudi,,5,sangat bembantu.trimakasih,,,
2025-11-30 15:48:34,Angelion,4.14.0,5,nice,,,
2025-11-30 15:46:07,muchamad mus,,5,Hp tidak di root dan tidak dibuka melalui emulator tpi terdeteksi seperti itu dan tidak bisa dibuka,,-1,
2025-11-30 15:45:27,siti masitoh,4.14.0,3,di update bukannya nambah bagus ini malah jadi log out dan harus masuk lagi… suruh daftar auto debit… verifikasi waktu 300detik… OTP tidak muncul…,,,-1
2025-11-30 15:43:54,Mas Parithin,4.14.0,5,mantap aplikasinya,,,
2025-11-30 15:36:59,Abdul Aziz,4.14.0,5,bintang berbicara,,,
2025-11-30 15:09:11,Pororo,,3,kenapa habis update malah akun ke Log Out?,,-1,
2025-11-30 15:06:45,Agus Subarkah,4.14.0,5,bagus cukup membantu,,,
2025-11-30 15:06:18,Fenu Pratama,4.14.0,5,sangat membantu,,,
2025-11-30 15:05:22,Ale.mtsb @gmail.com,4.14.0,5,Mobile JKN mudah di gunakan dan membantu dalam hal apapun,1,,
2025-11-30 15:00:12,Deasyindah Sari,4.12.0,5,dgn adanya JKN terrbantu sekali utk masalah kesehatan kita,1,,
2025-11-30 14:49:27,Nur evit Evit,4.14.0,5,"alhamdulillah berkah. klw berobat tibang batuk, pilek2 ma waras ke klinik BMC dan puskesmas gratis. alhamdulillah mintanya biar pada sehat terus... terimakasih.....",1,,
2025-11-30 14:46:46,Halima Tussakdiah,4.14.0,5,mantap,,,
2025-11-30 14:28:17,Rina Heriyanto,,3,"gak bisa masuk karena lupa pasword dan saya daftarnya kan pakai no.hp dan email saya sendiri knp gak bisa masuk harus pakai no.hp suami dan email suami ini sudah 3x gagal masuk pakai no.hp sendiri,gmn ini pdahal mau buat ambil no.antrean di RS",-1,,-1
2025-11-30 14:18:35,Dina Mappa01,4.13.1,5,sangat membantu,1,,
2025-11-30 14:17:31,Nur Lela,4.14.0,5,jkn trbaik sukses sll,1,,
2025-11-30 14:02:14,Fitri Nurhayani,,5,bagus bgt sangat membantu,1,,
2025-11-30 13:45:51,Tian Bastian,4.14.0,5,ok,,,
2025-11-30 13:38:56,zaenal abidin,,5,sudah sangat baik metodenya,1,,
2025-11-30 13:27:53,Bambang Irawan,4.13.1,5,hebatt sangat membantu,1,,
2025-11-30 13:23:28,Muhammad Ali,,1,GMANA YA INI MAU AMBIL ANTRIAN KOK TULISANNYA PERMINTAAN TIDAK DIIZINKAN.UDAH HUBUNGIN BPJS DI EMAIL GX MEMVANTU,-1,,-1
2025-11-30 13:19:34,Nur laeli,4.14.0,5,memudahkan,1,,
2025-11-30 13:15:50,Indhi Samsung,4.14.0,5,Good,,,
2025-11-30 13:13:46,Anief Pisces *Sunandar*,4.14.0,5,bagus cepat dan akurat,1,,
2025-11-30 13:09:25,Yandi Fahri,4.14.0,1,aplikasi ribet.. otp harus pakai plza,,-1,-1
2025-11-30 13:05:57,Edi Sanudin,4.14.0,5,"aplikasi ini sangat membantu, terutama jika mau daftar periksa di Faskes, walaupun masih antri tapi sudah dapat nomor ketika daftar online",1,,
2025-11-30 13:05:22,Shufi All tehnik,4.14.0,3,aneh setelah di update kok malah keluar. harus daftar lagi,,-1,
2025-11-30 13:04:32,Firmansyah Firman,,1,aplikasi burik mau ganti password Ama no hp yg ga aktif aja ribet,,,-1
2025-11-30 13:03:14,Amir Al Basri,4.14.0,3,tunggu orang mati dulu baru berubah.?,-1,,
2025-11-30 12:55:44,Nurul Fatimah,4.12.0,5,sangat membantu sekali,1,,
2025-11-30 12:49:56,refenaldi pku,4.12.0,5,jln ok,,,
2025-11-30 12:47:33,Fira Dasvariani,4.14.0,1,"tiap bulan ke logout sendiri mau login lagi tapi dipersulit, ada ada saja bikin sistem.",,-1,-1
2025-11-30 12:35:31,Agil hamdi,4.14.0,5,solutif,1,,
2025-11-30 12:34:07,Gibran Khafani,4.14.0,5,selama ini lumayan bagus,,,
2025-11-30 12:24:09,saeful anwar,4.14.0,5,mudah,,,
2025-11-30 12:00:30,Ayah Yang Tersesat,,3,"Sangat disayangkan sekarang aplikasi tidak bisa melakukan screenshoot. Cuma mau kasih tahu kalau BPJS karyawan, satu akun dipakai untuk sekeluarga… log in-Log Out berulangkali.",-1,-1,
2025-11-30 11:32:09,Ahmad Hilman,4.14.0,3,"tidak ada layanan pengaduan,ketika mau masuk dan sebelumnya memasukan nik,ps ,sudah di masukan tapi masih tidak bisa… tidak ada cs yg bisa di hubungi",-1,-1,
2025-11-30 11:30:35,Rusli Adam Irawan,4.14.0,5,aplikasi mydah banget,1,,
2025-11-30 11:24:50,anardo marabi,4.14.0,5,"apk sangat bermanfaat,Krna sudah bisa melakukan pemindahan kis lewat online tanpa harus ke bpjs",1,,
2025-11-30 11:21:16,Cece Cece,4.14.0,5,sangat membantu,,,
2025-11-30 11:18:27,Dahlia Muin,4.14.0,1,Bikin susahhh hidupp. saya mau buatkan akaun anak saya. keluar masuk teruss… verivikasi wajahnya mau 100 kali… apk ndk bergunaaaa.,,-1,-1
2025-11-30 11:16:38,Dinda Nafiisah,4.14.0,5,keren,,,
2025-11-30 11:11:55,Nana Suryana,4.14.0,5,aplikasi bagus,1,,
2025-11-30 11:11:45,Ricky Fariansyah,,5,sangat terbantu,,,
2025-11-30 11:07:41,riyanto Tubaba,4.14.0,5,keren sekali,,,
2025-11-30 11:00:19,Rahman Rahman,4.14.0,5,terbaik,,,
2025-11-30 10:53:50,Jonni Hutasoit,4.14.0,5,mudah digunakan,1,,
2025-11-30 10:26:43,noYaaa,,5,mantap,,,
2025-11-30 10:22:33,Muiz Abdul Aziz,4.14.0,5,saya nyicil,,,
2025-11-30 10:08:55,Dakocan Ganteng,,1,"nyusahin banget daftar nya. verif pakai sms, ga masuk masuk otp sms nya… verif muka malah ga ke detect trus.",,,-1
2025-11-30 9:46:41,Syukron Kasir,4.14.0,5,semakin baik,,,
2025-11-30 9:37:08,I Wayan Gunartha (Pak Gun),4.14.0,5,Bagus,,,
2025-11-30 9:36:23,Muhayub Asrifaldi,4.14.0,1,"chaptca tidak terbuka,hanya loading saja",,-1,-1
2025-11-30 9:34:08,Alimarlius Yus,4.14.0,4,Lumayan,,,
2025-11-30 9:28:09,yanti damay,4.14.0,5,aplikasinya sangat membantu sekali,1,,
